neutral	0.7617570288230001
neutral	0.9929882037141
contradiction	0.405684411872
neutral	1.4774678534698
entailment	3.5721301510742003
contradiction	3.453389765493
neutral	0.4177769909439
contradiction	1.7046648700967
contradiction	1.7469271085066
neutral	4.00253178708855
entailment	1.7906587346467002
entailment	0.4864679073673
neutral	0.8208368598391
neutral	1.1802771539317
contradiction	0
neutral	3.2312574539180003
neutral	2.46154643979147
entailment	0.8976765993800999
contradiction	1.5133209916426198
entailment	0
entailment	1.1026823246913
contradiction	1.4235087641229
entailment	1.3998816592688001
contradiction	0.5746871987243
entailment	0
neutral	0.8835203733345001
neutral	1.3157813375517
contradiction	0.3643027925682
entailment	2.2884456968046103
contradiction	0.912785186591
contradiction	1.3530833531282502
contradiction	1.6811354326096
entailment	2.51709587865853
contradiction	0.671158282317
neutral	0.306035462907
neutral	0
entailment	1.2020059081203003
contradiction	2.4396591887216306
entailment	1.8477609872520002
contradiction	1.2555332075563002
entailment	2.5044317415655
-	1.4812263324372001
neutral	1.0853120078694
entailment	0.65440439580283
-	0.6250230383375
neutral	0.8636585679145999
contradiction	0.108400104005
contradiction	0
contradiction	1.60921912344557
neutral	1.0365689344531
-	2.29730630717104
neutral	1.89287471828389
entailment	1.5032422966376
contradiction	1.9916679339573
entailment	2.1417699244940005
neutral	2.1524855087272003
entailment	1.8457783750698
neutral	1.548473515082768
entailment	1.085827429371
neutral	1.3431401745809002
neutral	0.22070888100379998
neutral	2.2965606292362
neutral	1.7397622984023
neutral	2.0251912922346
neutral	1.36133049196437
entailment	0.848075927212
neutral	1.5683066606538
contradiction	2.503623707528
contradiction	0
neutral	1.9952387063847903
entailment	0.6554155054703
entailment	1.70712883146215
entailment	2.333584311222
contradiction	0.6230562606664001
entailment	2.9677030799453474
contradiction	2.569182400392
entailment	1.2319999188258
contradiction	0.10080582998648999
contradiction	2.5599359055582
contradiction	0.9784094492443
-	1.4415782162301098
contradiction	0.3170717520849
entailment	0.4027883338737
neutral	2.3759526199955
entailment	2.0482378537357
contradiction	1.1302718982857
entailment	1.56648380905886
contradiction	3.2632846119334005
neutral	2.3773059644620003
entailment	2.27282263741649
neutral	0.374290451343
entailment	2.06006413644
entailment	1.325355927699
entailment	3.2089692118192
contradiction	3.40527827277596
entailment	3.5116163097676
neutral	0.8021863867194899
neutral	3.1473458306050004
contradiction	1.6532779789552001
entailment	1.5600453254292999
contradiction	1.1855076645097002
neutral	0.31270014135
entailment	3.8468905331301997
neutral	0.85347496672769
contradiction	1.7389007723067
contradiction	0.5960699147348
entailment	1.5164501934699999
entailment	1.5925775524349102
neutral	2.10057485064979
contradiction	3.82749236665142
contradiction	0.4501229376153
neutral	0.23609534567200002
neutral	0
entailment	1.5979134169626001
entailment	3.51037734710886
entailment	2.67727050574827
contradiction	2.3188446767826
contradiction	1.9922083434109001
contradiction	1.2614436846380601
contradiction	1.1435362365600001
entailment	3.7123508414859203
neutral	0
neutral	1.3794994153991
contradiction	1.9111417744699999
entailment	2.988692554814
neutral	1.01406667183022
neutral	0.9450735954976001
-	1.6008687847653
entailment	3.1503313901342005
entailment	1.7335664045879329
contradiction	3.5249649225637003
contradiction	2.3385488063034
entailment	2.4301788756978304
contradiction	0.3985436731511
contradiction	1.0
contradiction	2.00054810943371
contradiction	1.298005341841
contradiction	2.5528082011957003
neutral	4.585193063058
entailment	2.5231793441376005
neutral	3.888602591906
contradiction	1.3544292955743003
contradiction	1.7193842888231
contradiction	1.7395018370800002
contradiction	2.8033028048275
neutral	0
entailment	0.363259247202
contradiction	0
neutral	1.6798185187192
neutral	2.0152112170018004
neutral	1.7222349574356
neutral	3.6877866512802004
contradiction	1.41916666357573
contradiction	0.3998494476335
neutral	1.4754443703035
neutral	1.2899661563044
contradiction	0.6155513271040001
entailment	4.1121701228276
entailment	1.92508224754995
entailment	0.2136295325081
entailment	3.5716713184607998
contradiction	1.831790674863
contradiction	1.56779856482837
neutral	2.0854907727221
-	1.7415364924490002
contradiction	1.89946750023751
contradiction	2.1281847409089
neutral	1.9813240795028002
contradiction	1.3980326435321
contradiction	2.4452513011296
neutral	1.915725209142
contradiction	0
contradiction	1.876803608062
contradiction	2.06503936181986
contradiction	1.2329891503213002
contradiction	2.7042509565023503
neutral	1.0
entailment	1.4618099081807618
entailment	3.472290606130302
neutral	1.3222326307719001
neutral	0.37995726918289996
entailment	2.6788153895105697
entailment	0.6188423408221
contradiction	2.203836337116
entailment	1.900683304482
neutral	1.7430904801654001
neutral	1.1580113692827
entailment	1.686219008983
entailment	3.9799990595678003
neutral	2.9616366105568
-	2.2719930056318
contradiction	0
contradiction	0.8515503727649001
entailment	-0.12650565919709
contradiction	3.0936991977994
neutral	2.1092446853073
contradiction	1.7783194772749
entailment	0
neutral	0.347686923702
entailment	2.685046581414
contradiction	0
neutral	2.8003872657939004
neutral	1.3512617568810001
entailment	2.1187406304098997
entailment	1.92628169100813
neutral	1.0013788115231002
entailment	1.72901917658502
entailment	1.377478541496
-	1.9361490468052003
neutral	3.3375898547334
contradiction	2.8703824871613
contradiction	1.200117125655
entailment	0.10765099232809999
entailment	0
neutral	2.0316257041987
entailment	1.5370637958206
contradiction	2.54088862677
entailment	2.1491192344891603
neutral	0.93401175278
contradiction	2.01464814758085
entailment	3.6502799588751005
neutral	1.44425127599958
contradiction	1.17778673302395
contradiction	3.2583609022535
contradiction	0.758906181024
contradiction	1.1703572146486
neutral	1.6970025700918001
entailment	2.1505601060088004
contradiction	1.9641622502278
entailment	1.6188473111675001
contradiction	3.3479251486099
contradiction	2.4431057871544004
entailment	2.007726590628
neutral	1.4566077075939
neutral	0.4453336749465
entailment	1.8478831143162322
entailment	1.3475770354319
neutral	1.7281064299842002
contradiction	0.61532538230871
neutral	0
contradiction	2.0367293294248
neutral	1.70199287269426
