contradiction	4.5184988376899256
-	2.534259052204632
contradiction	1.436767287855589
neutral	1.7670525783517759
neutral	2.47637653961682
contradiction	4.534800158505706
neutral	1.7795004420665934
contradiction	0.8222174238457823
contradiction	1.6540924827292485
contradiction	2.2617395407723424
entailment	4.019678521475566
neutral	1.848271058928607
contradiction	4.414949956454982
entailment	4.871153244475351
neutral	3.0843637583740677
contradiction	0.8752514156617186
neutral	2.8496642383068593
contradiction	2.7974561964429165
contradiction	1.7622134182364833
entailment	1.4132532867297174
neutral	4.994352509958753
entailment	4.449415884198649
contradiction	3.738552476301772
neutral	2.608037112468308
contradiction	0
entailment	3.1678460180440684
entailment	2.416735959819745
entailment	1.0
contradiction	2.317087222809832
entailment	4.0698975150206484
neutral	3.981914327629197
-	3.8603036614713924
entailment	0
neutral	0
entailment	0.8488310927540393
entailment	3.818274756576408
neutral	3.178932160993651
neutral	1.756608764337784
entailment	3.153741178815443
entailment	1.86709748686389
contradiction	2.85924860492266
entailment	3.6863538321378195
neutral	1.7783500100165823
entailment	0.42594601280371647
contradiction	0.878474168571495
neutral	4.225461061291368
neutral	2.588821141038906
entailment	0.9070931350696947
contradiction	2.6330436527594223
contradiction	2.3129454229351563
entailment	1.8445234144753453
neutral	1.0
neutral	1.0645601827896334
entailment	3.1756071811891076
contradiction	4.419295993422652
neutral	1.295493003492145
-	3.0597373924431897
contradiction	2.721444510139115
contradiction	0.8351236473030281
neutral	2.745982745648675
contradiction	3.720763740083896
entailment	2.230094003041278
entailment	3.979106541569799
neutral	4.437053339999898
entailment	1.6582995452818088
contradiction	2.472767450843743
entailment	3.1690503647930113
neutral	2.564185686686984
entailment	3.99435825688825
contradiction	2.7830081622311162
entailment	2.476154684632763
entailment	4.937578636084843
contradiction	2.6226440797055464
entailment	4.613035320778129
neutral	1.7501501874604548
neutral	2.613984088264992
neutral	2.717418387966674
contradiction	4.402760109169524
entailment	3.8643345236394246
entailment	1.8786189636718391
neutral	3.9387772881924548
entailment	5.537461292194773
neutral	2.6451166325588624
neutral	2.4960880439810946
entailment	2.812763338429473
contradiction	4.392271789998929
neutral	3.118770248933892
contradiction	1.2617854176486418
contradiction	2.734719561346536
contradiction	2.5776355625293155
contradiction	1.9250355492357536
contradiction	3.825890289085371
entailment	1.861825603990897
contradiction	2.6112113285152123
entailment	1.4203863121630518
entailment	2.4986298150509048
contradiction	1.683159334575469
entailment	2.295023423125586
entailment	1.2384159495704403
entailment	2.253013075558866
neutral	2.8821873995989766
entailment	4.009786080184064
contradiction	2.615605681155711
neutral	2.6480242476439138
contradiction	2.810274623106209
neutral	0
entailment	0
entailment	5.442076593671458
entailment	4.967620169524039
entailment	2.4062175774943655
neutral	2.3078329004382256
-	0
contradiction	3.1218791688831766
neutral	1.2855154130252722
entailment	1.7688084369556576
neutral	2.3295226735726287
entailment	0
entailment	2.3073054858909536
entailment	3.9245155163500995
entailment	0
entailment	0
entailment	4.42213312113375
contradiction	2.609392906981126
entailment	5.267502306231872
entailment	2.5644488856208554
