contradiction	0
entailment	1.74035287351
contradiction	5.343124589625
contradiction	2.312712343544
neutral	2.3473770642422003
entailment	1.0
neutral	0.479030687843
entailment	4.420151189071
contradiction	4.059060648803
neutral	2.155937621718
contradiction	2.128381027768
contradiction	2.335605195121
contradiction	1.261174180575
contradiction	0.818886362804
contradiction	3.382601454813
neutral	2.6187072417547004
entailment	2.1723440226276
contradiction	2.2697108684850003
entailment	0.849773576774
entailment	2.167042831493
entailment	3.0574145885450004
entailment	2.119688578291
neutral	1.734075186761
entailment	4.605148244514
neutral	1.5401099052209999
contradiction	4.719172171064001
contradiction	2.037039334501
neutral	3.85699051452059
contradiction	2.229002206295
entailment	3.0545069581970004
entailment	1.9234714793226
entailment	3.1563568731667004
neutral	0
contradiction	2.1484014063977
entailment	3.568450820502
neutral	4.918957920705
contradiction	0
contradiction	0.7535593054881
entailment	2.269583127322
neutral	1.538502431203502
neutral	3.042593906317
contradiction	2.1933306409704
neutral	4.028744090082
entailment	2.1701628153071004
neutral	1.7457173655013
neutral	4.095116319698
entailment	2.1250095183015003
contradiction	4.361644357595301
entailment	3.8317464639590004
contradiction	4.43809793462717
contradiction	2.1284314108986
neutral	2.3396660625418004
entailment	2.476286154521
contradiction	2.6560148968610005
contradiction	2.6865081988598005
neutral	3.5024690949136
entailment	1.282937639846
entailment	2.0681485096139003
contradiction	2.4086286379275004
contradiction	0
contradiction	4.18073791395
entailment	2.3111057866446103
entailment	1.486398401767
neutral	2.4660859407327003
neutral	2.4636295421200995
neutral	1.5545863289013
contradiction	4.5578659347178005
neutral	2.170189095308
neutral	5.037121467445
contradiction	0
contradiction	4.333238263357
entailment	3.395466111479
contradiction	2.614607625688
contradiction	0
contradiction	4.3973454086890005
contradiction	3.8714871372329998
entailment	2.5887211339784004
entailment	1.6846081784811
contradiction	2.9750425009246007
entailment	2.669528238966
entailment	2.3481889529240005
contradiction	3.81940123870803
entailment	1.844968971477
neutral	2.1798047642572
neutral	1.91324209935
neutral	4.117173317036
contradiction	3.208417455294
entailment	3.6512206719774003
entailment	4.996023006054
entailment	0
contradiction	2.8783736255550005
entailment	2.6176726505387
contradiction	2.2828548439236
entailment	3.3556801568758
neutral	2.9113996777
contradiction	2.604934040118
neutral	5.118449474801
neutral	2.1255267228517
contradiction	2.0062253840237
contradiction	1.9886182404084
entailment	4.910352818327
neutral	1.1600595754012
neutral	2.4134320969760004
entailment	2.8299929266159998
neutral	3.2887861342238005
neutral	3.6166153833205
contradiction	1.0500949021473
entailment	3.593070461492
neutral	2.643595519631
contradiction	4.270398519260601
neutral	2.007795718324
neutral	3.846004147027
contradiction	2.0004076284895
entailment	3.5012450236901
neutral	3.1259731606273
neutral	2.5905121347769997
neutral	1.2448293989584
neutral	1.4616760757532001
entailment	5.332246340068
neutral	2.9672226925998
neutral	5.66521407017
neutral	0.716179974381
contradiction	2.5654152416500002
entailment	2.2533342362216002
entailment	2.724904459057
entailment	2.6403411063510003
neutral	0.02446590379590008
contradiction	3.1286854694087998
contradiction	2.0444703913969002
entailment	5.709559968872001
contradiction	2.890165721038
entailment	4.425240714557
contradiction	0
entailment	2.818833632592
contradiction	2.7870621318618003
-	3.7071211267355006
contradiction	2.2996884718253403
contradiction	5.4874771234290005
contradiction	3.600063205293
contradiction	3.6985155328943002
neutral	3.2889175843769998
neutral	2.7975713868990004
entailment	1.868651502824
entailment	3.2486242828168
entailment	1.6809465159142
contradiction	2.696209093476
entailment	2.6775615333707
neutral	3.3825254985156
entailment	3.353717467007
contradiction	0.8082160759797001
entailment	1.5293632312798
contradiction	2.999654077136
entailment	4.88774410701
neutral	4.667674714454
neutral	2.6015159975364996
contradiction	2.5257852000697003
neutral	2.5912773776875007
entailment	3.136937351228
neutral	0
contradiction	4.494517591269
contradiction	2.1523280013561
entailment	3.5787401987282004
neutral	4.7521591166987
entailment	1.7255150137769
entailment	3.440967022655
entailment	1.483139249255
entailment	2.248807809606
neutral	0.8319488934659
contradiction	1.4501752068955
neutral	2.3094132573855
contradiction	1.752934354854
contradiction	3.1058830247364
entailment	4.680054368759
contradiction	3.9423917074638606
neutral	3.2007008412274
neutral	5.179163624906001
contradiction	1.6844574244900001
neutral	4.496150264733
entailment	3.4822625458779997
contradiction	2.6182668044339
entailment	1.4708586348512
entailment	2.512146622804
neutral	1.304858101258
contradiction	2.12826429283178
contradiction	2.046305969057
neutral	1.5026586961780002
entailment	1.8933607377050001
entailment	1.44364189743
entailment	3.602209325622
neutral	4.7984997625873
entailment	3.180519243099
