entailment	0.5410962859861602
contradiction	0.4928580080931727
entailment	0.5823165874074265
contradiction	0.4568897227677102
neutral	0.4751914076269737
contradiction	0.4641254939468637
contradiction	0.45358637147636405
neutral	0.4979020528163165
entailment	0.5648778153617235
contradiction	0.5437383047445814
neutral	0.5711946552843113
neutral	0.4834797921347956
entailment	0.48025565607838777
contradiction	0.5856608150281114
entailment	0.5559807819779645
neutral	0.4826231203022719
entailment	0.5387497615194757
entailment	0.5780696780773845
entailment	0.5226830614938771
entailment	0.48198046466881467
contradiction	0.5111349001082333
entailment	0.5595713849466062
entailment	0.7023490721779632
entailment	0.5285696649946847
contradiction	0.6393791241514064
entailment	0.5148476505750442
contradiction	0.4795114221792991
entailment	0.45994659024380596
contradiction	0.5087859761328245
contradiction	0.4443132376345831
neutral	0.47365248249366065
entailment	0.5341912288414873
contradiction	0.5050113639252656
entailment	0.518007299017761
neutral	0
neutral	0.5271154394980508
entailment	0.5580193889310253
contradiction	0.6351866895382037
entailment	0.49335716743049574
entailment	0.5828417398991498
neutral	0.5151977592363114
neutral	0.5147454296052615
neutral	0.5110628674933847
neutral	0.49521864951559547
contradiction	0.4883566275733982
contradiction	0.4828057520574465
neutral	0.4727697303759283
entailment	0.5307919995672109
contradiction	0.8342805216429725
neutral	0.44840950454606815
neutral	0.4987137911996389
-	0.5895603924880509
contradiction	0.4862207173727807
entailment	0.6605021611015948
entailment	0.5269892977381196
entailment	0.5675361261690675
entailment	0.7170575632455786
entailment	0.4749942692218758
contradiction	0.4649829492776079
neutral	0.5113650453461072
contradiction	0.5145074173420667
entailment	0.6161959793381668
entailment	0.5000579773990627
entailment	0.4596654679108866
neutral	0.464234788029909
neutral	0.458307095676574
entailment	0.5199797970797317
entailment	0.6878305002019622
contradiction	0.47058282373285815
entailment	0.5922753119876405
neutral	0.6356000609818492
contradiction	0.670969012850017
entailment	0.5435080873103085
contradiction	0.5299926934200079
entailment	0.5809549778014886
neutral	0.483340459939603
entailment	0.6034143927900859
neutral	0.5439314494827174
neutral	0.5170710807860222
neutral	0.555582588453279
neutral	0.5614942095337316
neutral	0.49552292260786057
entailment	0.5753683982575238
contradiction	0.5043240903655741
entailment	0.5338389553349129
contradiction	0.47682449295255125
neutral	0.5160012743341614
neutral	0.5545706498042551
neutral	0.5154862471367267
entailment	0.7446074196328251
entailment	0.4711771834055779
contradiction	0.5612080106614364
neutral	0.4681372957065038
contradiction	0.5179398661539548
neutral	0.5267970482728297
entailment	0.6743187735565195
contradiction	0.47326673693778987
entailment	0.5263535940639167
neutral	0.530708740085218
contradiction	0.5487126124265531
entailment	0.5465888963044891
contradiction	0.4818692698517632
neutral	0.6986785198504757
contradiction	0.4813405110955079
entailment	0.5460355681575219
entailment	0.5856465231432091
neutral	0.5379528897878548
contradiction	0.5152796517776773
neutral	0.5221403787225315
entailment	0.5399851099879525
entailment	0.6647393984160194
neutral	0.4774881039681058
entailment	0.5337979437575812
entailment	0.6517270975591323
contradiction	0.5644038293983746
neutral	0.5196609184155135
neutral	0.4860584080635669
neutral	0.5505752129890275
entailment	0.7212682458418637
neutral	0.5175474315758025
contradiction	0.4867576746348118
neutral	0.692315881451038
neutral	0.5007337649730363
contradiction	0.5722526377408284
entailment	0.5712303017434616
contradiction	0.597645502233752
contradiction	0.49135085736954104
contradiction	0.5543567172423615
contradiction	0.509252008308296
contradiction	0.5044884786916445
contradiction	0.5030132279454819
neutral	0.4908525437022172
contradiction	0.4908102471777905
entailment	0.5115083926791412
neutral	0.4920950560857577
entailment	0.49989440895326237
entailment	0.4767132948517214
neutral	0.5238005920989889
neutral	0.5030508955318355
entailment	0.634729716623234
neutral	0.5068262283871154
contradiction	0.5366753915001845
neutral	0.5347011632483849
neutral	0.4869602416023823
contradiction	0.42246141494840445
contradiction	0.5277249397117646
entailment	0.6074611047957095
contradiction	0.6092010373824878
contradiction	0.5513269670167962
neutral	0.546759262795521
neutral	0
entailment	0.5130806008311968
neutral	0.4326658114378501
neutral	0.5021551315030913
contradiction	0.5194444028164178
entailment	0.4788407921617901
contradiction	0.5279442578083337
contradiction	0.5906445041862846
contradiction	0.4442626190347984
contradiction	0.6088950596979825
neutral	0.47424753911314615
contradiction	0.4834694718361176
neutral	0.43928716303945464
entailment	0.5790793932547565
contradiction	0.523761874296259
contradiction	0.49411181968313433
neutral	0.5658502405917514
-	0.4864223966301851
contradiction	0.4922035748883332
neutral	0.508228584499699
contradiction	0.49173425327905385
contradiction	0.5103597518019808
contradiction	0.4965073045052363
entailment	0.7073326394792956
entailment	0.53283173452872
neutral	0.5985950806252371
neutral	0.4929246810386757
entailment	0.7234425190050385
contradiction	0.5530474990273769
contradiction	0.46651656487839116
entailment	0.5456300334328635
entailment	0.49891273752902043
neutral	0.6133693552158819
entailment	0.44937365899129444
entailment	0.5748163663024007
neutral	0.49935316185422846
contradiction	0.5483757500365839
-	0.5096282195390793
contradiction	0.4638813537035301
entailment	0.45360389775761334
neutral	0.47960281523162757
contradiction	0.6692414904258862
contradiction	0.4710479066446129
neutral	0.48927456505261446
entailment	0.6183194360474659
neutral	0.4842777575460447
neutral	0.4686846683948169
entailment	0.4986173172701959
entailment	0.5908837724919861
neutral	0.4711403225307589
contradiction	0.5486392384735389
neutral	0.44284001801939776
neutral	0.5274701161878819
entailment	0.6926317178047097
entailment	0.5453954333097207
entailment	0.5274769406831803
contradiction	0.5671149593055315
